episode,step,reward,epsilon,vehicle_location_edge_id,destination_edge_id,out_lanes,action_chosen,best_choice,q_values,stage,done
58,4,0.025,0.9436225637280606,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",l,24e,,pickup,0
58,5,-0.02,0.9436225637280606,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",l,16w,,pickup,0
58,6,0.025,0.9436225637280606,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",l,24e,,pickup,0
58,7,-0.02,0.9436225637280606,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",s,13n,"tensor([[-0.2714,  0.1719, -0.1160, -0.0535]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
58,8,0.025,0.9436225637280606,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",t,20n,,pickup,0
58,9,-0.02,0.9436225637280606,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,20s,,pickup,0
58,10,-0.02,0.9436225637280606,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,13s,,pickup,0
58,11,0,0.9436225637280606,16w,21n,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",s,20s,,pickup,0
58,12,0.025,0.9436225637280606,16e,21n,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",s,15w,,pickup,0
58,13,-0.02,0.9436225637280606,16w,21n,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",l,13n,,pickup,0
58,14,0.025,0.9436225637280606,16e,21n,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",s,15w,"tensor([[-0.2412,  0.1630, -0.1444, -0.0644]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
58,15,-0.02,0.9436225637280606,16w,21n,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",s,17e,,pickup,0
58,16,0.025,0.9436225637280606,16e,21n,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",r,12n,,pickup,0
58,17,-0.02,0.9436225637280606,16w,21n,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",s,17e,,pickup,0
58,18,0.025,0.9436225637280606,16e,21n,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",l,19s,,pickup,0
58,19,-0.02,0.9436225637280606,16w,21n,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",s,17e,"tensor([[-0.2354,  0.1627, -0.1448, -0.0729]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
58,20,0.025,0.9436225637280606,16e,21n,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",t,16e,,pickup,0
58,21,-0.15,0.9436225637280606,16w,21n,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",s,16e,,done,1
59,1,-0.02,0.9426789411643326,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,,pickup,0
59,2,0.025,0.9426789411643326,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",s,10e,,pickup,0
59,3,-0.15,0.9426789411643326,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",s,10e,"tensor([[-0.3123,  0.1568, -0.1319, -0.0343]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
60,1,-0.02,0.9417362622231683,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,,pickup,0
60,2,-0.02,0.9417362622231683,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,,pickup,0
60,3,0.025,0.9417362622231683,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,,pickup,0
60,4,-0.02,0.9417362622231683,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,,pickup,0
60,5,0.025,0.9417362622231683,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,,pickup,0
60,6,-0.02,0.9417362622231683,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,,pickup,0
60,7,0.025,0.9417362622231683,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,,pickup,0
60,8,-0.02,0.9417362622231683,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,,pickup,0
60,9,0,0.9417362622231683,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",r,5n,,pickup,0
60,10,0.025,0.9417362622231683,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",s,19s,,pickup,0
60,11,-0.02,0.9417362622231683,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",t,12s,,pickup,0
60,12,0.025,0.9417362622231683,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",l,16e,,pickup,0
60,13,-0.02,0.9417362622231683,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",r,9e,,pickup,0
60,14,0.025,0.9417362622231683,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",l,16e,,pickup,0
60,15,-0.02,0.9417362622231683,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",t,12s,,pickup,0
60,16,0,0.9417362622231683,15w,21n,"{'r': '11n', 'l': '18s', 't': '15e'}",l,16e,,pickup,0
60,17,0.025,0.9417362622231683,15e,21n,"{'r': '19s', 's': '16e', 'l': '12n', 't': '15w'}",r,11n,,pickup,0
60,18,-0.02,0.9417362622231683,15w,21n,"{'r': '11n', 'l': '18s', 't': '15e'}",t,15w,,pickup,0
60,19,-0.15,0.9417362622231683,11n,21n,"{'r': '8e', 's': '4n', 't': '11s'}",s,15w,,done,1
61,1,-0.02,0.9407945259609451,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
61,2,0.025,0.9407945259609451,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,13s,,pickup,0
61,3,0.025,0.9407945259609451,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",l,17e,,pickup,0
61,4,0.025,0.9407945259609451,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",l,24e,,pickup,0
61,5,-0.02,0.9407945259609451,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",t,20s,,pickup,0
61,6,0.025,0.9407945259609451,24e,21n,"{'l': '21n', 't': '24w'}",r,23w,,pickup,0
61,7,-0.15,0.9407945259609451,24w,21n,"{'r': '20n', 's': '23w', 't': '24e'}",s,23w,,done,1
62,1,-0.02,0.9398537314349842,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,,pickup,0
62,2,0.025,0.9398537314349842,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,6n,,pickup,0
62,3,-0.02,0.9398537314349842,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",t,10w,,pickup,0
62,4,-0.02,0.9398537314349842,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",r,6n,,pickup,0
62,5,-0.15,0.9398537314349842,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",s,6n,,done,1
63,1,-0.02,0.9389138777035492,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,,pickup,0
63,2,0.025,0.9389138777035492,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",r,13s,,pickup,0
63,3,-0.02,0.9389138777035492,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",r,14s,,pickup,0
63,4,0.025,0.9389138777035492,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",t,10e,,pickup,0
63,5,0.025,0.9389138777035492,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",l,7n,,pickup,0
63,6,0.025,0.9389138777035492,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",t,14n,,pickup,0
63,7,-0.02,0.9389138777035492,7n,21n,"{'l': '3w', 't': '7s'}",t,14s,,pickup,0
63,8,-0.15,0.9389138777035492,7s,21n,"{'r': '10w', 's': '14s', 't': '7n'}",r,14s,,done,1
64,1,-0.02,0.9379749638258457,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
64,2,0.025,0.9379749638258457,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,9w,,pickup,0
64,3,0.025,0.9379749638258457,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,,pickup,0
64,4,-0.02,0.9379749638258457,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",r,10e,,pickup,0
64,5,-0.02,0.9379749638258457,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",l,2w,,pickup,0
64,6,0.025,0.9379749638258457,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",s,13s,,pickup,0
64,7,-0.02,0.9379749638258457,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",r,3e,,pickup,0
64,8,0.025,0.9379749638258457,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",r,9w,,pickup,0
64,9,-0.15,0.9379749638258457,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",s,9w,"tensor([[-0.2653,  0.1660, -0.1210, -0.0574]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
65,1,-0.02,0.9370369888620198,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
65,2,0.025,0.9370369888620198,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,10e,,pickup,0
65,3,0.025,0.9370369888620198,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,,pickup,0
65,4,-0.02,0.9370369888620198,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,9w,,pickup,0
65,5,0.025,0.9370369888620198,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,,pickup,0
65,6,-0.02,0.9370369888620198,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,9w,,pickup,0
65,7,0.025,0.9370369888620198,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,"tensor([[-0.2642,  0.1656, -0.1177, -0.0493]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
65,8,-0.02,0.9370369888620198,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,,pickup,0
65,9,0.025,0.9370369888620198,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",l,17e,,pickup,0
65,10,-0.02,0.9370369888620198,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,,pickup,0
65,11,0.025,0.9370369888620198,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",l,17e,,pickup,0
65,12,-0.02,0.9370369888620198,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,13s,,pickup,0
65,13,0.025,0.9370369888620198,17e,21n,"{'r': '21s', 'l': '14n', 't': '17w'}",l,17e,,pickup,0
65,14,-0.02,0.9370369888620198,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",r,21s,,pickup,0
65,15,-0.02,0.9370369888620198,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",t,14s,,pickup,0
65,16,-0.15,0.9370369888620198,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",l,14s,,done,1
66,1,-0.02,0.9360999518731578,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,,pickup,0
66,2,0.025,0.9360999518731578,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",s,10e,"tensor([[-0.3210,  0.1472, -0.1287, -0.0280]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
66,3,0.025,0.9360999518731578,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",t,10w,,pickup,0
66,4,-0.15,0.9360999518731578,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",l,10w,,done,1
67,1,-0.02,0.9351638519212846,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,,pickup,0
67,2,-0.02,0.9351638519212846,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,,pickup,0
67,3,0.025,0.9351638519212846,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,,pickup,0
67,4,-0.02,0.9351638519212846,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,,pickup,0
67,5,-0.02,0.9351638519212846,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",s,8w,,pickup,0
67,6,-0.02,0.9351638519212846,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,,pickup,0
67,7,0.025,0.9351638519212846,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,9e,,pickup,0
67,8,0.025,0.9351638519212846,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",s,10e,,pickup,0
67,9,0.025,0.9351638519212846,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",r,14s,,pickup,0
67,10,0.025,0.9351638519212846,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",t,14n,,pickup,0
67,11,-0.02,0.9351638519212846,7n,21n,"{'l': '3w', 't': '7s'}",l,10w,,pickup,0
67,12,-0.15,0.9351638519212846,7s,21n,"{'r': '10w', 's': '14s', 't': '7n'}",r,10w,,done,1
68,1,-0.02,0.9342286880693633,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,"tensor([[-0.3424,  0.1428, -0.1290, -0.0233]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
68,2,0.025,0.9342286880693633,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",r,13s,,pickup,0
68,3,-0.02,0.9342286880693633,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",l,7n,,pickup,0
68,4,0.025,0.9342286880693633,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,13s,,pickup,0
68,5,-0.02,0.9342286880693633,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",l,7n,,pickup,0
68,6,0.025,0.9342286880693633,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,13s,,pickup,0
68,7,-0.02,0.9342286880693633,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",t,10w,,pickup,0
68,8,0.025,0.9342286880693633,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,13s,,pickup,0
68,9,-0.02,0.9342286880693633,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",r,14s,,pickup,0
68,10,0.025,0.9342286880693633,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,13s,,pickup,0
68,11,-0.02,0.9342286880693633,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",r,14s,,pickup,0
68,12,0.025,0.9342286880693633,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",r,6n,,pickup,0
68,13,-0.02,0.9342286880693633,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",l,7n,,pickup,0
68,14,0.025,0.9342286880693633,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",t,10e,,pickup,0
68,15,-0.15,0.9342286880693633,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",s,10e,"tensor([[-0.2367,  0.1561, -0.1396, -0.0660]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
69,1,-0.02,0.933294459381294,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
69,2,0.025,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,9w,,pickup,0
69,3,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,,pickup,0
69,4,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,"tensor([[-0.2939,  0.1634, -0.1224, -0.0395]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
69,5,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,,pickup,0
69,6,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,13s,,pickup,0
69,7,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,,pickup,0
69,8,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,,pickup,0
69,9,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,"tensor([[-0.2564,  0.1660, -0.1205, -0.0558]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
69,10,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,9w,,pickup,0
69,11,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,"tensor([[-0.2438,  0.1583, -0.1337, -0.0658]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
69,12,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,9w,,pickup,0
69,13,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,,pickup,0
69,14,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,,pickup,0
69,15,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,,pickup,0
69,16,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,9w,,pickup,0
69,17,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,,pickup,0
69,18,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,"tensor([[-0.2352,  0.1618, -0.1443, -0.0732]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
69,19,0.025,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",l,17e,,pickup,0
69,20,-0.02,0.933294459381294,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,13s,,pickup,0
69,21,-0.15,0.933294459381294,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,13s,"tensor([[-0.2511,  0.1604, -0.1437, -0.0687]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
70,1,-0.02,0.9323611649219127,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,,pickup,0
70,2,0.025,0.9323611649219127,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",t,9w,,pickup,0
70,3,-0.02,0.9323611649219127,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",t,10w,,pickup,0
70,4,-0.02,0.9323611649219127,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",s,9w,"tensor([[-0.2925,  0.1621, -0.1229, -0.0341]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
70,5,-0.02,0.9323611649219127,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",r,3e,,pickup,0
70,6,0.025,0.9323611649219127,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",t,6n,,pickup,0
70,7,-0.15,0.9323611649219127,2w,21n,"{'s': '1w', 'l': '5s', 't': '2e'}",s,6n,,done,1
71,1,-0.02,0.9314288037569908,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,,pickup,0
71,2,0.025,0.9314288037569908,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",s,10e,,pickup,0
71,3,0.025,0.9314288037569908,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",l,7n,,pickup,0
71,4,0.025,0.9314288037569908,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",s,21s,"tensor([[-0.2893,  0.1611, -0.1243, -0.0352]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
71,5,-0.02,0.9314288037569908,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",s,7n,,pickup,0
71,6,0.025,0.9314288037569908,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",r,17w,,pickup,0
71,7,-0.02,0.9314288037569908,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",t,14s,,pickup,0
71,8,-0.02,0.9314288037569908,17w,21n,"{'r': '13n', 's': '16w', 'l': '20s', 't': '17e'}",s,21s,,pickup,0
71,9,0.025,0.9314288037569908,17e,21n,"{'r': '21s', 'l': '14n', 't': '17w'}",l,20s,,pickup,0
71,10,-0.15,0.9314288037569908,17w,21n,"{'r': '13n', 's': '16w', 'l': '20s', 't': '17e'}",s,20s,,done,1
72,1,-0.02,0.9304973749532338,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
72,2,0.025,0.9304973749532338,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,9w,,pickup,0
72,3,0.025,0.9304973749532338,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,,pickup,0
72,4,-0.02,0.9304973749532338,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",r,10e,,pickup,0
72,5,-0.15,0.9304973749532338,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",s,10e,,done,1
73,1,-0.02,0.9295668775782806,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,,pickup,0
73,2,-0.02,0.9295668775782806,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,"tensor([[-0.3210,  0.1472, -0.1287, -0.0280]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
73,3,0.025,0.9295668775782806,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,,pickup,0
73,4,-0.02,0.9295668775782806,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,,pickup,0
